bcr_sample_barcode	bcr_aliquot_barcode	amount	bcr_aliquot_uuid	biospecimen_barcode_bottom	center_id	concentration	date_of_shipment	plate_column	plate_id	plate_row	source_center
TCGA-CN-4738-01A	TCGA-CN-4738-01A-02D-1509-02	13.30	0eabe3ed-367b-4055-8700-0036e6a0fb1d	1049985120	02	0.15	2011-01-19	1	1509	G	22
TCGA-CN-4738-01A	TCGA-CN-4738-01A-02D-1510-01	6.67	16bef5d8-e815-46bc-b883-c3b10ee16e27	1049929255	01	0.15	2011-01-19	1	1510	G	22
TCGA-CN-4738-01A	TCGA-CN-4738-01A-02D-1511-05	26.70	c15443b3-86f5-4ed2-aa8f-ee38589760a1	1049929543	05	0.15	2011-01-19	1	1511	G	22
TCGA-CN-4738-01A	TCGA-CN-4738-01A-02D-1512-08	40.00	1d3b16fd-f98b-45ef-a423-861975f098b6	1049929639	08	0.05	2011-01-19	1	1512	G	22
TCGA-CN-4738-01A	TCGA-CN-4738-01A-02R-1513-13	20.00	e2de005e-486d-4546-b8fa-3481a2745f48	1049929350	13	0.15	2011-01-19	1	1513	G	22
TCGA-CN-4738-01A	TCGA-CN-4738-01A-02R-1514-07	26.70	2bc64d39-3bc0-4932-bc0a-969cf91bbc7c	1049929446	07	0.15	2011-01-19	1	1514	G	22
TCGA-CN-4738-01A	TCGA-CN-4738-01A-02W-1546-08	80.00	92329158-d5f7-4093-9e2d-719600a1a17c	1049928423	08	0.50	2011-02-14	2	1546	A	22
TCGA-CN-4738-10A	TCGA-CN-4738-10A-01D-1509-02	13.30	0487f393-1cf0-4cb4-864f-fa2c895e2e07	1049985076	02	0.15	2011-01-19	4	1509	C	22
TCGA-CN-4738-10A	TCGA-CN-4738-10A-01D-1510-01	6.67	414f3849-5b5b-4d19-a624-abd999afd73d	1049929209	01	0.15	2011-01-19	4	1510	C	22
TCGA-CN-4738-10A	TCGA-CN-4738-10A-01D-1512-08	40.00	f6ebf6a1-d79d-4fbe-ac24-04a009ae08b4	1049929593	08	0.05	2011-01-19	4	1512	C	22
TCGA-CN-4738-10A	TCGA-CN-4738-10A-01W-1546-08	80.00	a2d84b0a-c535-4fa2-b337-d4d559f4b873	1049928778	08	0.50	2011-02-14	4	1546	G	22
TCGA-CN-4739-01A	TCGA-CN-4739-01A-02D-1509-02	13.30	3b0bed92-ed76-451d-b605-a79fae296dde	1049985143	02	0.14	2011-01-19	1	1509	H	22
TCGA-CN-4739-01A	TCGA-CN-4739-01A-02D-1510-01	6.67	7bc3c4ff-177b-4121-adad-2b8b9bc58e2f	1049928436	01	0.14	2011-01-19	1	1510	H	22
TCGA-CN-4739-01A	TCGA-CN-4739-01A-02D-1511-05	26.70	af4799ee-3039-4109-98c7-93a974862db1	1049929565	05	0.14	2011-01-19	1	1511	H	22
TCGA-CN-4739-01A	TCGA-CN-4739-01A-02D-1512-08	40.00	7d6cc6ef-6bb0-44ab-bac1-c8f7198d1d8a	1049929661	08	0.05	2011-01-19	1	1512	H	22
TCGA-CN-4739-01A	TCGA-CN-4739-01A-02R-1513-13	20.00	f995a372-742f-47ce-9481-ea5f9fd03de3	1049929373	13	0.15	2011-01-19	1	1513	H	22
TCGA-CN-4739-01A	TCGA-CN-4739-01A-02R-1514-07	26.70	b3fb3d14-d19e-4c5b-a01b-74f54f96e86d	1049929469	07	0.15	2011-01-19	1	1514	H	22
TCGA-CN-4739-01A	TCGA-CN-4739-01A-02W-1546-08	80.00	34f3c997-aced-4808-93c5-ca281bd453e3	1049928726	08	0.50	2011-02-14	2	1546	B	22
TCGA-CN-4739-10A	TCGA-CN-4739-10A-01D-1509-02	13.30	86d66fcc-56c5-491a-95a9-b57e40f6c380	1049985093	02	0.15	2011-01-19	4	1509	D	22
TCGA-CN-4739-10A	TCGA-CN-4739-10A-01D-1510-01	6.67	fa689b04-09f0-482b-87ab-30b94fdee1bb	1049929226	01	0.15	2011-01-19	4	1510	D	22
TCGA-CN-4739-10A	TCGA-CN-4739-10A-01D-1512-08	40.00	d7ca9d1a-4318-4e16-ab80-1c206f19e33c	1049929610	08	0.05	2011-01-19	4	1512	D	22
TCGA-CN-4739-10A	TCGA-CN-4739-10A-01W-1546-08	80.00	5b7eb2da-6d1d-4d72-913b-b6a781b455dd	1049928708	08	0.50	2011-02-14	5	1546	A	22
TCGA-CN-4740-01A	TCGA-CN-4740-01A-01D-1431-02	13.30	9dd678df-bce7-46c2-8454-3de815fb85ed	0103952457	02	0.14	2010-11-30	4	1431	A	22
TCGA-CN-4740-01A	TCGA-CN-4740-01A-01D-1432-01	6.67	94b489d3-4bb0-4ec1-85c3-42ade4a54c73	0103952963	01	0.14	2010-11-30	4	1432	A	22
TCGA-CN-4740-01A	TCGA-CN-4740-01A-01D-1433-05	26.70	f549d768-fd74-4069-b4a5-22de8064ce87	0103952867	05	0.14	2010-11-30	4	1433	A	22
TCGA-CN-4740-01A	TCGA-CN-4740-01A-01D-1434-08	40.00	40308868-8d79-484b-85a4-257142763d72	0103951619	08	0.05	2010-11-30	4	1434	A	22
TCGA-CN-4740-01A	TCGA-CN-4740-01A-01R-1435-13	20.00	49997a10-9872-475e-9343-c0462113760e	0103953019	13	0.15	2010-11-30	5	1435	D	22
TCGA-CN-4740-01A	TCGA-CN-4740-01A-01R-1436-07	26.70	a0159a65-2664-495c-a373-7538e511ae73	0103952731	07	0.15	2010-11-30	5	1436	D	22
TCGA-CN-4740-01A	TCGA-CN-4740-01A-01W-1487-08	80.00	a5926c3d-c84f-49ca-af26-11d59f4f9c29	1049952236	08	0.50	2011-01-03	3	1487	G	22
TCGA-CN-4740-10A	TCGA-CN-4740-10A-01D-1431-02	13.30	a820807e-4d6f-4481-bd39-c29522b3c3fe	0103953070	02	0.13	2010-11-30	8	1431	H	22
TCGA-CN-4740-10A	TCGA-CN-4740-10A-01D-1432-01	6.67	97c9c318-b6aa-45c0-933c-866062d4386b	0103952878	01	0.13	2010-11-30	8	1432	H	22
TCGA-CN-4740-10A	TCGA-CN-4740-10A-01D-1434-08	40.00	c3927691-3146-425b-90b5-efd060a18cb6	0103951534	08	0.05	2010-11-30	8	1434	H	22
TCGA-CN-4740-10A	TCGA-CN-4740-10A-01W-1487-08	80.00	e35b2776-ca5b-428b-95a5-59da0e9b4d39	1049952226	08	0.50	2011-01-03	8	1487	F	22
TCGA-CN-4741-01A	TCGA-CN-4741-01A-01D-1431-02	13.30	faa30c0b-e008-4313-a2ab-1d641f98e2b9	0103953138	02	0.14	2010-11-30	4	1431	B	22
TCGA-CN-4741-01A	TCGA-CN-4741-01A-01D-1432-01	6.67	33b2d42e-b1d4-4c49-aade-675b386c0f4b	0103952946	01	0.14	2010-11-30	4	1432	B	22
TCGA-CN-4741-01A	TCGA-CN-4741-01A-01D-1433-05	26.70	32a7651d-a005-49b7-9397-23dd3d40d3db	0103952850	05	0.14	2010-11-30	4	1433	B	22
TCGA-CN-4741-01A	TCGA-CN-4741-01A-01D-1434-08	40.00	3486c689-d7ae-4ce8-8df5-ac8271b4661d	0103951602	08	0.05	2010-11-30	4	1434	B	22
TCGA-CN-4741-01A	TCGA-CN-4741-01A-01D-2268-08	30.00	f652367a-d6c9-4a0a-aade-1ab988be3be6	0128286490	08	0.14	2012-05-02	1	2268	D	22
TCGA-CN-4741-01A	TCGA-CN-4741-01A-01R-1435-13	20.00	4025ab69-5b68-4fe1-b1fd-fabb673b9489	0103953010	13	0.15	2010-11-30	5	1435	E	22
TCGA-CN-4741-01A	TCGA-CN-4741-01A-01R-1436-07	26.70	773ec9d4-73fe-4b5d-8ea0-89989f686874	0103952722	07	0.15	2010-11-30	5	1436	E	22
TCGA-CN-4741-01A	TCGA-CN-4741-01A-01W-1487-08	80.00	ad9217cf-1370-42eb-b321-c87f43ca2fe4	1049952166	08	0.50	2011-01-03	4	1487	A	22
TCGA-CN-4741-10A	TCGA-CN-4741-10A-01D-1431-02	13.30	caa37fff-7ea8-4980-a7ff-ff228f2b432a	0103952439	02	0.15	2010-11-30	9	1431	A	22
TCGA-CN-4741-10A	TCGA-CN-4741-10A-01D-1432-01	6.67	f0be5b02-fb07-4121-8570-d890d0d73354	0103952958	01	0.15	2010-11-30	9	1432	A	22
TCGA-CN-4741-10A	TCGA-CN-4741-10A-01D-1434-08	40.00	5c237a40-3697-4c30-99ae-9288b4f7a239	0103951614	08	0.05	2010-11-30	9	1434	A	22
TCGA-CN-4741-10A	TCGA-CN-4741-10A-01D-2268-08	30.00	1c444414-1dfa-4fcd-aa31-68d17a35f898	0128287381	08	0.15	2012-05-02	2	2268	H	22
TCGA-CN-4741-10A	TCGA-CN-4741-10A-01W-1487-08	80.00	b32dba8f-6f09-46d4-9ac5-25195137eb00	1049952241	08	0.50	2011-01-03	8	1487	G	22
TCGA-CN-4742-01A	TCGA-CN-4742-01A-02D-1509-02	13.30	a9768535-fe1c-4b4f-b709-ded0809ba592	1049985050	02	0.16	2011-01-19	2	1509	A	22
TCGA-CN-4742-01A	TCGA-CN-4742-01A-02D-1510-01	6.67	213e2fd8-50e8-46b0-bcb8-9ba6d2970967	1049929183	01	0.16	2011-01-19	2	1510	A	22
TCGA-CN-4742-01A	TCGA-CN-4742-01A-02D-1511-05	26.70	35ceeb5b-8ecf-40ea-93bc-ad896eec1ad6	1049929471	05	0.16	2011-01-19	2	1511	A	22
TCGA-CN-4742-01A	TCGA-CN-4742-01A-02D-1512-08	40.00	1fa89bda-b719-445a-85d2-76ce8c484b15	1049929567	08	0.05	2011-01-19	2	1512	A	22
TCGA-CN-4742-01A	TCGA-CN-4742-01A-02R-1513-13	20.00	d90db7d0-abae-4808-a627-f870202be2ca	1049929279	13	0.15	2011-01-19	2	1513	A	22
TCGA-CN-4742-01A	TCGA-CN-4742-01A-02R-1514-07	26.70	c4bd49f9-91f4-43a1-8f15-537f75125f34	1049929374	07	0.15	2011-01-19	2	1514	A	22
TCGA-CN-4742-01A	TCGA-CN-4742-01A-02W-1546-08	80.00	2c105b7c-c22f-4dd3-9727-17882a68b4b4	1049928729	08	0.50	2011-02-14	2	1546	C	22
TCGA-CN-4742-10A	TCGA-CN-4742-10A-01D-1509-02	13.30	80cab596-28ea-43f4-bfeb-98599a3494cf	1049985100	02	0.16	2011-01-19	4	1509	E	22
TCGA-CN-4742-10A	TCGA-CN-4742-10A-01D-1510-01	6.67	6e13bf30-12a9-4b83-9287-1928490a93e8	1049929233	01	0.16	2011-01-19	4	1510	E	22
TCGA-CN-4742-10A	TCGA-CN-4742-10A-01D-1512-08	40.00	8e866e31-5135-4e6f-9f90-29d261fb14a9	1049929617	08	0.05	2011-01-19	4	1512	E	22
TCGA-CN-4742-10A	TCGA-CN-4742-10A-01W-1546-08	80.00	3f1faf14-7ee9-4928-9c45-525a522c6a3a	1049928723	08	0.50	2011-02-14	5	1546	B	22
TCGA-CN-5355-01A	TCGA-CN-5355-01A-01D-1431-02	13.30	180bc055-9c10-4b84-80c4-3df00742719d	0103953131	02	0.16	2010-11-30	4	1431	C	22
TCGA-CN-5355-01A	TCGA-CN-5355-01A-01D-1432-01	6.67	ce7e9b6e-f233-4fa6-8042-5eda451da899	0103952939	01	0.16	2010-11-30	4	1432	C	22
TCGA-CN-5355-01A	TCGA-CN-5355-01A-01D-1433-05	26.70	17aeebc5-57cf-4749-a68c-a78bccbfea80	0103952843	05	0.16	2010-11-30	4	1433	C	22
TCGA-CN-5355-01A	TCGA-CN-5355-01A-01D-1434-08	40.00	0d93e8bc-69d5-47aa-b4bb-bf7b0ade92d6	0103951595	08	0.05	2010-11-30	4	1434	C	22
TCGA-CN-5355-01A	TCGA-CN-5355-01A-01R-1435-13	20.00	ae98450b-016b-41b4-baa6-548d3146d82f	0103952995	13	0.15	2010-11-30	5	1435	F	22
TCGA-CN-5355-01A	TCGA-CN-5355-01A-01R-1436-07	26.70	fe0d7adc-3b52-4f01-9c3e-55534e03a5b8	0103952707	07	0.15	2010-11-30	5	1436	F	22
TCGA-CN-5355-01A	TCGA-CN-5355-01A-01W-1487-08	80.00	a409a1f9-1510-4be0-a8a4-d5b158aaf2c5	1049952183	08	0.50	2011-01-03	4	1487	B	22
TCGA-CN-5355-10A	TCGA-CN-5355-10A-01D-1431-02	13.30	75acdb7e-80b8-41da-b105-f57f4be1e9f0	0103953143	02	0.14	2010-11-30	9	1431	B	22
TCGA-CN-5355-10A	TCGA-CN-5355-10A-01D-1432-01	6.67	f30513e4-1076-411e-8c9b-bb25750332cb	0103952951	01	0.14	2010-11-30	9	1432	B	22
TCGA-CN-5355-10A	TCGA-CN-5355-10A-01D-1434-08	40.00	247f6eb8-26da-4232-ba2d-eba32e4098ae	0103951607	08	0.05	2010-11-30	9	1434	B	22
TCGA-CN-5355-10A	TCGA-CN-5355-10A-01W-1487-08	80.00	bc4fd970-b97d-4c49-a617-9a3d36accde1	1049952171	08	0.50	2011-01-03	9	1487	A	22
TCGA-CN-5356-01A	TCGA-CN-5356-01A-01D-1431-02	13.30	199b42e1-301a-49ad-a364-bbf4fad8b049	0103953114	02	0.15	2010-11-30	4	1431	D	22
TCGA-CN-5356-01A	TCGA-CN-5356-01A-01D-1432-01	6.67	5def1f27-825a-4191-b49b-7898f1a0e8cf	0103952922	01	0.15	2010-11-30	4	1432	D	22
TCGA-CN-5356-01A	TCGA-CN-5356-01A-01D-1433-05	26.70	e9b8bf09-a448-48aa-b179-bacc843ad7a0	0103952826	05	0.15	2010-11-30	4	1433	D	22
TCGA-CN-5356-01A	TCGA-CN-5356-01A-01D-1434-08	40.00	aad13fa4-b2e7-4c89-9936-57cf7a5e16a4	0103951578	08	0.05	2010-11-30	4	1434	D	22
TCGA-CN-5356-01A	TCGA-CN-5356-01A-01R-1435-13	20.00	584b09a7-b1b2-4a1b-ad66-d67f48e9f267	0103952986	13	0.14	2010-11-30	5	1435	G	22
TCGA-CN-5356-01A	TCGA-CN-5356-01A-01R-1436-07	26.70	0f93646a-9437-4ac1-a8b2-116c2096c9f3	0103952698	07	0.14	2010-11-30	5	1436	G	22
TCGA-CN-5356-01A	TCGA-CN-5356-01A-01W-1487-08	80.00	4a0038bb-70a4-4a4d-ba9a-905685eaa745	1049952190	08	0.50	2011-01-03	4	1487	C	22
TCGA-CN-5356-10A	TCGA-CN-5356-10A-01D-1431-02	13.30	9dceef82-8725-48b3-8728-4d48b3033796	0103953126	02	0.16	2010-11-30	9	1431	C	22
TCGA-CN-5356-10A	TCGA-CN-5356-10A-01D-1432-01	6.67	e6d2def3-ea4b-4442-978b-a2543f88c1f5	0103952934	01	0.16	2010-11-30	9	1432	C	22
TCGA-CN-5356-10A	TCGA-CN-5356-10A-01D-1434-08	40.00	5f41279c-51ec-45fc-9046-a5111226eab5	0103951590	08	0.05	2010-11-30	9	1434	C	22
TCGA-CN-5356-10A	TCGA-CN-5356-10A-01W-1487-08	80.00	5ae9278c-9c5b-44f8-9e80-78849feebf05	1049952178	08	0.50	2011-01-03	9	1487	B	22
TCGA-CN-5358-01A	TCGA-CN-5358-01A-01D-1509-02	13.30	b4a343bb-0202-44ed-885f-99ee452e861f	1049985071	02	0.15	2011-01-19	2	1509	B	22
TCGA-CN-5358-01A	TCGA-CN-5358-01A-01D-1510-01	6.67	feefeeec-949a-43d6-8781-f16ae77de434	1049929204	01	0.15	2011-01-19	2	1510	B	22
TCGA-CN-5358-01A	TCGA-CN-5358-01A-01D-1511-05	26.70	5aaac258-ce95-4bd6-aedc-4688197c1285	1049929492	05	0.15	2011-01-19	2	1511	B	22
TCGA-CN-5358-01A	TCGA-CN-5358-01A-01D-1512-08	40.00	498c0b1f-678f-4f70-b0d1-aad89bfa2a23	1049929588	08	0.05	2011-01-19	2	1512	B	22
TCGA-CN-5358-01A	TCGA-CN-5358-01A-01R-1513-13	20.00	b1d17493-5e44-4cff-8c3a-5c66b3b8557a	1049929300	13	0.17	2011-01-19	2	1513	B	22
TCGA-CN-5358-01A	TCGA-CN-5358-01A-01R-1514-07	26.70	72b69370-b570-4715-8762-7eef0a732ec7	1049929396	07	0.17	2011-01-19	2	1514	B	22
TCGA-CN-5358-01A	TCGA-CN-5358-01A-01W-1546-08	80.00	f80b710b-e65e-445b-9620-47b2d6201b63	1049928750	08	0.50	2011-02-14	2	1546	D	22
TCGA-CN-5358-10A	TCGA-CN-5358-10A-01D-1509-02	13.30	290f9a91-67ab-42e6-9ee2-59789577e0be	1049985116	02	0.15	2011-01-19	4	1509	F	22
TCGA-CN-5358-10A	TCGA-CN-5358-10A-01D-1510-01	6.67	8a9f8e1b-1694-4c0b-865a-ac86ec77ce62	1049929250	01	0.15	2011-01-19	4	1510	F	22
TCGA-CN-5358-10A	TCGA-CN-5358-10A-01D-1512-08	40.00	125882f9-462f-4cc5-935e-4b8b253c1cce	1049929634	08	0.05	2011-01-19	4	1512	F	22
TCGA-CN-5358-10A	TCGA-CN-5358-10A-01W-1546-08	80.00	91b7d39d-80e8-4d47-ae10-2483e69fd433	1049928732	08	0.50	2011-02-14	5	1546	C	22
TCGA-CN-5359-01A	TCGA-CN-5359-01A-01D-1431-02	13.30	cef71f7d-3c96-4a2a-ae3e-92afd2ca08cb	0103953107	02	0.16	2010-11-30	4	1431	E	22
TCGA-CN-5359-01A	TCGA-CN-5359-01A-01D-1432-01	6.67	57ac2765-46e2-47cd-9cf8-a0d31b5609d3	0103952915	01	0.16	2010-11-30	4	1432	E	22
TCGA-CN-5359-01A	TCGA-CN-5359-01A-01D-1433-05	26.70	bc906565-87c6-41c7-a02e-42b2a5922631	0103952819	05	0.16	2010-11-30	4	1433	E	22
TCGA-CN-5359-01A	TCGA-CN-5359-01A-01D-1434-08	40.00	dcf1e53d-22dc-4b11-9b3f-e421bc28b835	0103951571	08	0.05	2010-11-30	4	1434	E	22
TCGA-CN-5359-01A	TCGA-CN-5359-01A-01R-1435-13	20.00	9d2a7fe4-ef0d-4fa8-be1a-b27bb4fa046c	0103952971	13	0.15	2010-11-30	5	1435	H	22
TCGA-CN-5359-01A	TCGA-CN-5359-01A-01R-1436-07	26.70	a48c97d8-f1b2-4e31-b04e-fc370f631756	0103952683	07	0.15	2010-11-30	5	1436	H	22
TCGA-CN-5359-01A	TCGA-CN-5359-01A-01W-1487-08	80.00	e5c833fd-a392-4538-aabd-846467ea25b8	1049952207	08	0.50	2011-01-03	4	1487	D	22
TCGA-CN-5359-10A	TCGA-CN-5359-10A-01D-1431-02	13.30	4e4ff405-b463-4457-b8c8-e4488c89d482	0103953119	02	0.15	2010-11-30	9	1431	D	22
TCGA-CN-5359-10A	TCGA-CN-5359-10A-01D-1432-01	6.67	0300043a-13f0-45cf-815b-754f5e768b75	0103952927	01	0.15	2010-11-30	9	1432	D	22
TCGA-CN-5359-10A	TCGA-CN-5359-10A-01D-1434-08	40.00	0aa9f9d9-40fb-4ab2-add5-68931d6367eb	0103951583	08	0.05	2010-11-30	9	1434	D	22
TCGA-CN-5359-10A	TCGA-CN-5359-10A-01W-1487-08	80.00	e43e5c7e-e05b-46db-bca7-a33bef83ac8d	1049952195	08	0.50	2011-01-03	9	1487	C	22
TCGA-CN-5360-01A	TCGA-CN-5360-01A-01D-1431-02	13.30	7ee362c2-86ad-462c-b478-21255d96ed90	0103953090	02	0.15	2010-11-30	4	1431	F	22
TCGA-CN-5360-01A	TCGA-CN-5360-01A-01D-1432-01	6.67	7826cab7-cb8e-47ce-af9f-52a8c7d54966	0103952898	01	0.15	2010-11-30	4	1432	F	22
TCGA-CN-5360-01A	TCGA-CN-5360-01A-01D-1433-05	26.70	be59df7e-8f34-4456-9050-4adf5b88c289	0103952802	05	0.15	2010-11-30	4	1433	F	22
TCGA-CN-5360-01A	TCGA-CN-5360-01A-01D-1434-08	40.00	174f1ea8-abcf-44ee-b17b-9687b3ab6dae	0103951554	08	0.05	2010-11-30	4	1434	F	22
TCGA-CN-5360-01A	TCGA-CN-5360-01A-01R-1435-13	20.00	18e8f668-ae31-4e88-a952-a32e7fae596c	0103953057	13	0.15	2010-11-30	6	1435	A	22
TCGA-CN-5360-01A	TCGA-CN-5360-01A-01R-1436-07	26.70	6918dfd9-7ad6-4b45-b23c-85799f42410a	0103952769	07	0.15	2010-11-30	6	1436	A	22
TCGA-CN-5360-01A	TCGA-CN-5360-01A-01W-1487-08	80.00	e10b6f61-5ce3-45e7-8da1-e456ae58a9af	1049952214	08	0.50	2011-01-03	4	1487	E	22
TCGA-CN-5360-10A	TCGA-CN-5360-10A-01D-1431-02	13.30	e8a06d37-cc48-46e7-b1da-c9b8a9b2a462	0103953102	02	0.14	2010-11-30	9	1431	E	22
TCGA-CN-5360-10A	TCGA-CN-5360-10A-01D-1432-01	6.67	f8d1561b-0be0-4340-b910-0953b5ced054	0103952910	01	0.14	2010-11-30	9	1432	E	22
TCGA-CN-5360-10A	TCGA-CN-5360-10A-01D-1434-08	40.00	a0cd5de0-863d-4f83-b9c5-949162c0963c	0103951566	08	0.05	2010-11-30	9	1434	E	22
TCGA-CN-5360-10A	TCGA-CN-5360-10A-01W-1487-08	80.00	905291b3-67ae-47d9-aa81-a9186a02a5db	1049952202	08	0.50	2011-01-03	9	1487	D	22
TCGA-CN-5361-01A	TCGA-CN-5361-01A-01D-1431-02	13.30	a4e6d494-865f-4f60-b9c6-13c9c0cea6ab	0103953083	02	0.15	2010-11-30	4	1431	G	22
TCGA-CN-5361-01A	TCGA-CN-5361-01A-01D-1432-01	6.67	28c4fe06-1e8c-48a8-a2e8-591ae7036054	0103952891	01	0.15	2010-11-30	4	1432	G	22
TCGA-CN-5361-01A	TCGA-CN-5361-01A-01D-1433-05	26.70	c5a910b7-bf77-4a1c-a08e-9a73ccd46b10	0103952795	05	0.15	2010-11-30	4	1433	G	22
TCGA-CN-5361-01A	TCGA-CN-5361-01A-01D-1434-08	40.00	5eea0205-e539-48de-b94c-4bb68c74ec96	0103951547	08	0.05	2010-11-30	4	1434	G	22
TCGA-CN-5361-01A	TCGA-CN-5361-01A-01R-1435-13	20.00	2a61cead-36bf-485e-abe4-b64f7089bcb3	0103953044	13	0.14	2010-11-30	6	1435	B	22
TCGA-CN-5361-01A	TCGA-CN-5361-01A-01R-1436-07	26.70	dbc03741-c457-4c8e-8498-bf8b90dec012	0103952756	07	0.14	2010-11-30	6	1436	B	22
TCGA-CN-5361-01A	TCGA-CN-5361-01A-01W-1487-08	80.00	9e040421-ee11-4c45-b1fb-f3fee79fc3fb	1049952230	08	0.50	2011-01-03	4	1487	F	22
TCGA-CN-5361-10A	TCGA-CN-5361-10A-01D-1431-02	13.30	2b747573-fea7-4404-937e-5d7d74772776	0103953095	02	0.13	2010-11-30	9	1431	F	22
TCGA-CN-5361-10A	TCGA-CN-5361-10A-01D-1432-01	6.67	b5fea60f-4247-4fbd-ab50-6b6d99f19ab5	0103952903	01	0.13	2010-11-30	9	1432	F	22
TCGA-CN-5361-10A	TCGA-CN-5361-10A-01D-1434-08	40.00	27a64fa5-cf94-4e91-b746-7ea70c6d3264	0103951559	08	0.05	2010-11-30	9	1434	F	22
TCGA-CN-5361-10A	TCGA-CN-5361-10A-01W-1487-08	80.00	8e59d72e-e509-421e-bd70-92873f930886	1049944384	08	0.50	2011-01-03	9	1487	E	22
TCGA-CN-5363-01A	TCGA-CN-5363-01A-01D-1431-02	13.30	beb17091-bd47-4666-8e3a-7a397977ea41	0103953066	02	0.15	2010-11-30	4	1431	H	22
TCGA-CN-5363-01A	TCGA-CN-5363-01A-01D-1432-01	6.67	baf8a72a-0c91-454f-828f-8666a95fde1f	0103952874	01	0.15	2010-11-30	4	1432	H	22
TCGA-CN-5363-01A	TCGA-CN-5363-01A-01D-1433-05	26.70	6a675a9a-9918-413d-99ea-2c0f72fdad15	0103952778	05	0.15	2010-11-30	4	1433	H	22
TCGA-CN-5363-01A	TCGA-CN-5363-01A-01D-1434-08	40.00	203f8426-6ec5-427a-9ccf-ec2b4683504d	0103951530	08	0.05	2010-11-30	4	1434	H	22
TCGA-CN-5363-01A	TCGA-CN-5363-01A-01R-1435-13	20.00	5c793f90-cd36-4858-b5d5-f8ac54b4a1aa	0103953033	13	0.15	2010-11-30	6	1435	C	22
TCGA-CN-5363-01A	TCGA-CN-5363-01A-01R-1436-07	26.70	730eebdc-c67d-4864-8535-6b623cf967a3	0103952745	07	0.15	2010-11-30	6	1436	C	22
TCGA-CN-5363-01A	TCGA-CN-5363-01A-01W-1487-08	80.00	3508e7ce-e33f-449f-beb6-56c1f4c1afb8	1049952237	08	0.50	2011-01-03	4	1487	G	22
TCGA-CN-5363-10A	TCGA-CN-5363-10A-01D-1431-02	13.30	559d615c-be5b-4ad1-8860-b633a0b361b6	0103953078	02	0.14	2010-11-30	9	1431	G	22
TCGA-CN-5363-10A	TCGA-CN-5363-10A-01D-1432-01	6.67	41f7c3f0-7250-4459-9bb1-ef4c6d55422d	0103952886	01	0.14	2010-11-30	9	1432	G	22
TCGA-CN-5363-10A	TCGA-CN-5363-10A-01D-1434-08	40.00	2fb4cc0c-5da0-49a7-b686-7277b4e56622	0103951542	08	0.05	2010-11-30	9	1434	G	22
TCGA-CN-5363-10A	TCGA-CN-5363-10A-01W-1487-08	80.00	46298fce-6626-4501-80b1-0d67c6259e77	1049952225	08	0.50	2011-01-03	9	1487	F	22
TCGA-CN-5364-01A	TCGA-CN-5364-01A-01D-1431-02	13.30	6ce3d597-51f1-4807-a28f-271f25f95ed4	0103952456	02	0.14	2010-11-30	5	1431	A	22
TCGA-CN-5364-01A	TCGA-CN-5364-01A-01D-1432-01	6.67	5bae7ee0-c77b-4392-9a95-50c951c5a1d8	0103952962	01	0.14	2010-11-30	5	1432	A	22
TCGA-CN-5364-01A	TCGA-CN-5364-01A-01D-1433-05	26.70	b736afaa-b992-43b3-971a-74cfed8086c5	0103952866	05	0.14	2010-11-30	5	1433	A	22
TCGA-CN-5364-01A	TCGA-CN-5364-01A-01D-1434-08	40.00	22078e53-2c9e-4ae4-a166-34488f259ee8	0103951618	08	0.05	2010-11-30	5	1434	A	22
TCGA-CN-5364-01A	TCGA-CN-5364-01A-01R-1435-13	20.00	ff8c8bcf-c5ce-464b-8b4b-d5d96ebd5b79	0103953020	13	0.15	2010-11-30	6	1435	D	22
TCGA-CN-5364-01A	TCGA-CN-5364-01A-01R-1436-07	26.70	7455b3db-3c26-45d9-bcf3-705f2af6829c	0103952732	07	0.15	2010-11-30	6	1436	D	22
TCGA-CN-5364-01A	TCGA-CN-5364-01A-01W-1487-08	80.00	ae133e2e-b9be-4edd-b498-584604672107	1049952167	08	0.50	2011-01-03	5	1487	A	22
TCGA-CN-5364-10A	TCGA-CN-5364-10A-01D-1431-02	13.30	31cb16d7-5896-4895-ae00-46dd28092923	0103953071	02	0.14	2010-11-30	9	1431	H	22
TCGA-CN-5364-10A	TCGA-CN-5364-10A-01D-1432-01	6.67	2340a398-e70d-4469-aaa8-11ceec6e8294	0103952879	01	0.14	2010-11-30	9	1432	H	22
TCGA-CN-5364-10A	TCGA-CN-5364-10A-01D-1434-08	40.00	61c617cf-d908-481e-ad7e-868408ce8e2c	0103951535	08	0.05	2010-11-30	9	1434	H	22
TCGA-CN-5364-10A	TCGA-CN-5364-10A-01W-1487-08	80.00	0c9d0db1-8cf5-4b9b-acb1-a98692625142	1049952242	08	0.50	2011-01-03	9	1487	G	22
TCGA-CN-5365-01A	TCGA-CN-5365-01A-01D-1431-02	13.30	c8e46ce0-2946-4493-823d-130484dd3959	0103953139	02	0.15	2010-11-30	5	1431	B	22
TCGA-CN-5365-01A	TCGA-CN-5365-01A-01D-1432-01	6.67	ae064f69-fec9-4c66-ab8c-d2130cb627b0	0103952947	01	0.15	2010-11-30	5	1432	B	22
