bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-F7-A61W-01A	TCGA-F7-A61W-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-F7-A61W-01A	TCGA-F7-A61W-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-F7-A61W-10A	TCGA-F7-A61W-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-F7-A61W-10A	TCGA-F7-A61W-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-F7-A620-01A	TCGA-F7-A620-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-F7-A620-01A	TCGA-F7-A620-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-F7-A620-01A	TCGA-F7-A620-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-F7-A620-10A	TCGA-F7-A620-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-F7-A620-10A	TCGA-F7-A620-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-F7-A622-01A	TCGA-F7-A622-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-F7-A622-01A	TCGA-F7-A622-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-F7-A622-01A	TCGA-F7-A622-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-F7-A622-10A	TCGA-F7-A622-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-F7-A622-10A	TCGA-F7-A622-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-F7-A623-01A	TCGA-F7-A623-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-F7-A623-01A	TCGA-F7-A623-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-F7-A623-01A	TCGA-F7-A623-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-F7-A623-10A	TCGA-F7-A623-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-F7-A623-10A	TCGA-F7-A623-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-F7-A624-01A	TCGA-F7-A624-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-F7-A624-01A	TCGA-F7-A624-01A-22R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-F7-A624-01A	TCGA-F7-A624-01A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-F7-A624-10A	TCGA-F7-A624-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-F7-A624-10A	TCGA-F7-A624-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-H7-7774-01A	TCGA-H7-7774-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-H7-7774-01A	TCGA-H7-7774-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-H7-7774-01A	TCGA-H7-7774-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-H7-7774-10A	TCGA-H7-7774-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-H7-7774-10A	TCGA-H7-7774-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-H7-8501-01A	TCGA-H7-8501-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-H7-8501-01A	TCGA-H7-8501-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-H7-8501-01A	TCGA-H7-8501-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-H7-8501-10A	TCGA-H7-8501-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-H7-8501-10A	TCGA-H7-8501-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-H7-8502-01A	TCGA-H7-8502-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-H7-8502-01A	TCGA-H7-8502-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-H7-8502-01A	TCGA-H7-8502-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-H7-8502-10A	TCGA-H7-8502-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-H7-8502-10A	TCGA-H7-8502-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-H7-A6C4-01A	TCGA-H7-A6C4-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-H7-A6C4-01A	TCGA-H7-A6C4-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-H7-A6C4-01A	TCGA-H7-A6C4-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-H7-A6C4-10A	TCGA-H7-A6C4-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-H7-A6C4-10A	TCGA-H7-A6C4-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-H7-A6C4-11A	TCGA-H7-A6C4-11A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-H7-A6C5-01A	TCGA-H7-A6C5-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-H7-A6C5-01A	TCGA-H7-A6C5-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-H7-A6C5-01A	TCGA-H7-A6C5-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-H7-A6C5-10A	TCGA-H7-A6C5-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-H7-A6C5-10A	TCGA-H7-A6C5-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-H7-A6C5-11A	TCGA-H7-A6C5-11A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-7229-01A	TCGA-HD-7229-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-7229-01A	TCGA-HD-7229-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-7229-01A	TCGA-HD-7229-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-7229-10A	TCGA-HD-7229-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-HD-7229-10A	TCGA-HD-7229-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-7753-01A	TCGA-HD-7753-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-7753-01A	TCGA-HD-7753-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-7753-01A	TCGA-HD-7753-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-7753-10A	TCGA-HD-7753-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-HD-7753-10A	TCGA-HD-7753-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-7754-01A	TCGA-HD-7754-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-7754-01A	TCGA-HD-7754-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-7754-01A	TCGA-HD-7754-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-7754-10A	TCGA-HD-7754-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-HD-7754-10A	TCGA-HD-7754-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-7831-01A	TCGA-HD-7831-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-7831-01A	TCGA-HD-7831-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-7831-01A	TCGA-HD-7831-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-7831-10A	TCGA-HD-7831-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-HD-7831-10A	TCGA-HD-7831-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-7832-01A	TCGA-HD-7832-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-7832-01A	TCGA-HD-7832-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-7832-01A	TCGA-HD-7832-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-7832-10A	TCGA-HD-7832-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-HD-7832-10A	TCGA-HD-7832-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-7917-01A	TCGA-HD-7917-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-7917-01A	TCGA-HD-7917-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-7917-01A	TCGA-HD-7917-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-7917-10A	TCGA-HD-7917-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-HD-7917-10A	TCGA-HD-7917-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-8224-01A	TCGA-HD-8224-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-8224-01A	TCGA-HD-8224-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-8224-01A	TCGA-HD-8224-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-HD-8224-10A	TCGA-HD-8224-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-HD-8224-10A	TCGA-HD-8224-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-HD-8314-01A	TCGA-HD-8314-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-8314-01A	TCGA-HD-8314-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-8314-01A	TCGA-HD-8314-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-HD-8314-10A	TCGA-HD-8314-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-HD-8314-10A	TCGA-HD-8314-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-HD-8634-01A	TCGA-HD-8634-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-8634-01A	TCGA-HD-8634-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-8634-01A	TCGA-HD-8634-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-HD-8634-10A	TCGA-HD-8634-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-HD-8634-10A	TCGA-HD-8634-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-HD-8635-01A	TCGA-HD-8635-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-8635-01A	TCGA-HD-8635-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-8635-01A	TCGA-HD-8635-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-HD-8635-10A	TCGA-HD-8635-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-HD-8635-10A	TCGA-HD-8635-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-HD-8635-11A	TCGA-HD-8635-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-8635-11A	TCGA-HD-8635-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-8635-11A	TCGA-HD-8635-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-HD-A4C1-01A	TCGA-HD-A4C1-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-A4C1-01A	TCGA-HD-A4C1-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-A4C1-01A	TCGA-HD-A4C1-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-A4C1-10A	TCGA-HD-A4C1-10A-02D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-A4C1-10A	TCGA-HD-A4C1-10A-02W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-A633-01A	TCGA-HD-A633-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-A633-01A	TCGA-HD-A633-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-A633-01A	TCGA-HD-A633-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-A633-10A	TCGA-HD-A633-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-A633-10A	TCGA-HD-A633-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-A634-01A	TCGA-HD-A634-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-A634-01A	TCGA-HD-A634-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-A634-01A	TCGA-HD-A634-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-A634-10A	TCGA-HD-A634-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-A634-10A	TCGA-HD-A634-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-HD-A6HZ-01A	TCGA-HD-A6HZ-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-A6HZ-01A	TCGA-HD-A6HZ-01A-12R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-A6HZ-10A	TCGA-HD-A6HZ-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-A6HZ-11A	TCGA-HD-A6HZ-11A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-A6I0-01A	TCGA-HD-A6I0-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-A6I0-01A	TCGA-HD-A6I0-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HD-A6I0-10A	TCGA-HD-A6I0-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HD-A6I0-11A	TCGA-HD-A6I0-11A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HL-7533-01A	TCGA-HL-7533-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-HL-7533-01A	TCGA-HL-7533-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-HL-7533-01A	TCGA-HL-7533-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-HL-7533-10A	TCGA-HL-7533-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-HL-7533-10A	TCGA-HL-7533-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-7630-01A	TCGA-IQ-7630-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-7630-01A	TCGA-IQ-7630-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-IQ-7630-01A	TCGA-IQ-7630-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-7630-10A	TCGA-IQ-7630-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-IQ-7630-10A	TCGA-IQ-7630-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-7631-01A	TCGA-IQ-7631-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-7631-01A	TCGA-IQ-7631-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-IQ-7631-01A	TCGA-IQ-7631-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-7631-10A	TCGA-IQ-7631-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-IQ-7631-10A	TCGA-IQ-7631-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-7632-01A	TCGA-IQ-7632-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-7632-01A	TCGA-IQ-7632-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-IQ-7632-01A	TCGA-IQ-7632-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-7632-10A	TCGA-IQ-7632-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-IQ-7632-10A	TCGA-IQ-7632-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61E-01A	TCGA-IQ-A61E-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61E-01A	TCGA-IQ-A61E-01A-22R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-IQ-A61E-01A	TCGA-IQ-A61E-01A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61E-10A	TCGA-IQ-A61E-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61E-10A	TCGA-IQ-A61E-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61G-01A	TCGA-IQ-A61G-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61G-01A	TCGA-IQ-A61G-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-IQ-A61G-01A	TCGA-IQ-A61G-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61G-10A	TCGA-IQ-A61G-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61G-10A	TCGA-IQ-A61G-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61H-01A	TCGA-IQ-A61H-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61H-01A	TCGA-IQ-A61H-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-IQ-A61H-01A	TCGA-IQ-A61H-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61H-10A	TCGA-IQ-A61H-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61H-10A	TCGA-IQ-A61H-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61I-01A	TCGA-IQ-A61I-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61I-01A	TCGA-IQ-A61I-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-IQ-A61I-01A	TCGA-IQ-A61I-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61I-10A	TCGA-IQ-A61I-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61I-10A	TCGA-IQ-A61I-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61J-01A	TCGA-IQ-A61J-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61J-01A	TCGA-IQ-A61J-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-IQ-A61J-01A	TCGA-IQ-A61J-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61J-10A	TCGA-IQ-A61J-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61J-10A	TCGA-IQ-A61J-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61K-01A	TCGA-IQ-A61K-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61K-01A	TCGA-IQ-A61K-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-IQ-A61K-01A	TCGA-IQ-A61K-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61K-10A	TCGA-IQ-A61K-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61K-10A	TCGA-IQ-A61K-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61L-01A	TCGA-IQ-A61L-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61L-01A	TCGA-IQ-A61L-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-IQ-A61L-01A	TCGA-IQ-A61L-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61L-10A	TCGA-IQ-A61L-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61L-10A	TCGA-IQ-A61L-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61O-01A	TCGA-IQ-A61O-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61O-01A	TCGA-IQ-A61O-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-IQ-A61O-01A	TCGA-IQ-A61O-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-IQ-A61O-10A	TCGA-IQ-A61O-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-IQ-A61O-10A	TCGA-IQ-A61O-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-KU-A66S-01A	TCGA-KU-A66S-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-KU-A66S-01A	TCGA-KU-A66S-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-KU-A66S-01A	TCGA-KU-A66S-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-KU-A66S-10A	TCGA-KU-A66S-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-KU-A66S-10A	TCGA-KU-A66S-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-KU-A66T-01A	TCGA-KU-A66T-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-KU-A66T-01A	TCGA-KU-A66T-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-KU-A66T-01A	TCGA-KU-A66T-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-KU-A66T-10A	TCGA-KU-A66T-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-KU-A66T-10A	TCGA-KU-A66T-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-KU-A6H7-01A	TCGA-KU-A6H7-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-KU-A6H7-01A	TCGA-KU-A6H7-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-KU-A6H7-06A	TCGA-KU-A6H7-06A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-KU-A6H7-06A	TCGA-KU-A6H7-06A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-KU-A6H7-10A	TCGA-KU-A6H7-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-MT-A51W-01A	TCGA-MT-A51W-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-MT-A51W-01A	TCGA-MT-A51W-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-MT-A51W-01A	TCGA-MT-A51W-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-MT-A51W-10A	TCGA-MT-A51W-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-MT-A51W-10A	TCGA-MT-A51W-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-MT-A51X-01A	TCGA-MT-A51X-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-MT-A51X-01A	TCGA-MT-A51X-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-MT-A51X-01A	TCGA-MT-A51X-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-MT-A51X-10A	TCGA-MT-A51X-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-MT-A51X-10A	TCGA-MT-A51X-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-MT-A67A-01A	TCGA-MT-A67A-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-MT-A67A-01A	TCGA-MT-A67A-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-MT-A67A-01A	TCGA-MT-A67A-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-MT-A67A-10A	TCGA-MT-A67A-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-MT-A67D-01A	TCGA-MT-A67D-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-MT-A67D-01A	TCGA-MT-A67D-01A-31R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-MT-A67D-01A	TCGA-MT-A67D-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-MT-A67D-10A	TCGA-MT-A67D-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-MT-A67D-10A	TCGA-MT-A67D-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-MT-A67F-01A	TCGA-MT-A67F-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-MT-A67F-01A	TCGA-MT-A67F-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-MT-A67F-01A	TCGA-MT-A67F-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-MT-A67F-10A	TCGA-MT-A67F-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-MT-A67F-10A	TCGA-MT-A67F-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-MT-A67G-01A	TCGA-MT-A67G-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-MT-A67G-01A	TCGA-MT-A67G-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-MT-A67G-01A	TCGA-MT-A67G-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-MT-A67G-10A	TCGA-MT-A67G-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-MT-A67G-10A	TCGA-MT-A67G-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-MZ-A6I9-01A	TCGA-MZ-A6I9-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-MZ-A6I9-01A	TCGA-MZ-A6I9-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-MZ-A6I9-10A	TCGA-MZ-A6I9-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-P3-A5Q5-01A	TCGA-P3-A5Q5-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-P3-A5Q5-01A	TCGA-P3-A5Q5-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-P3-A5Q5-01A	TCGA-P3-A5Q5-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-P3-A5Q5-10A	TCGA-P3-A5Q5-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-P3-A5Q5-10A	TCGA-P3-A5Q5-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-P3-A5Q6-01A	TCGA-P3-A5Q6-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
